date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:47:49	14714/14714	---M--	200	added ('OK')	image/jpeg	etag:%2228cbce2ad9669f9b274681efcb390a94%22	https://demo.hasthemes.com/koparion-preview/koparion/img/banner/18.jpg	C:/My%20Web%20Sites/claire%20fontaine/demo.hasthemes.com/koparion-preview/koparion/img/banner/18.jpg	(from https://demo.hasthemes.com/koparion-preview/koparion/index-3.html)
18:47:50	2867/2867	---M--	200	added ('OK')	image/png	etag:%22458b37506901f1e97ea816ef194b8c35%22	https://demo.hasthemes.com/koparion-preview/koparion/img/logo/3.png	C:/My%20Web%20Sites/claire%20fontaine/demo.hasthemes.com/koparion-preview/koparion/img/logo/3.png	(from https://demo.hasthemes.com/koparion-preview/koparion/index-4.html)
18:47:50	43317/43317	---M--	200	added ('OK')	image/jpeg	etag:%223fcbcf2278bc08417a8a03d3f6cfe4c6%22	https://demo.hasthemes.com/koparion-preview/koparion/img/slider/7.jpg	C:/My%20Web%20Sites/claire%20fontaine/demo.hasthemes.com/koparion-preview/koparion/img/slider/7.jpg	(from https://demo.hasthemes.com/koparion-preview/koparion/index-4.html)
18:47:50	73818/73818	---M--	200	added ('OK')	image/jpeg	etag:%22358c2e41c1eb8806b27260ca130aad1d%22	https://demo.hasthemes.com/koparion-preview/koparion/img/slider/8.jpg	C:/My%20Web%20Sites/claire%20fontaine/demo.hasthemes.com/koparion-preview/koparion/img/slider/8.jpg	(from https://demo.hasthemes.com/koparion-preview/koparion/index-4.html)
18:47:51	27695/27695	---M--	200	added ('OK')	image/jpeg	etag:%22154ad77369de43d6005a3d426e34921c%22	https://demo.hasthemes.com/koparion-preview/koparion/img/banner/20.jpg	C:/My%20Web%20Sites/claire%20fontaine/demo.hasthemes.com/koparion-preview/koparion/img/banner/20.jpg	(from https://demo.hasthemes.com/koparion-preview/koparion/index-4.html)
18:47:52	396/396	---M--	200	added ('OK')	image/png	etag:%22140910b6511334c61eb8e345f4887966%22	https://demo.hasthemes.com/koparion-preview/koparion/img/icon-img/service-1.png	C:/My%20Web%20Sites/claire%20fontaine/demo.hasthemes.com/koparion-preview/koparion/img/icon-img/service-1.png	(from https://demo.hasthemes.com/koparion-preview/koparion/index-4.html)
18:47:52	402/402	---M--	200	added ('OK')	image/png	etag:%229bffd0adb645322a86518b8e5e94529d%22	https://demo.hasthemes.com/koparion-preview/koparion/img/icon-img/service-1-white.png	C:/My%20Web%20Sites/claire%20fontaine/demo.hasthemes.com/koparion-preview/koparion/img/icon-img/service-1-white.png	(from https://demo.hasthemes.com/koparion-preview/koparion/index-4.html)
18:47:53	193/193	---M--	200	added ('OK')	image/png	etag:%22f41a3aa4bde7280ed3b856aedd57bab0%22	https://demo.hasthemes.com/koparion-preview/koparion/img/icon-img/service-2.png	C:/My%20Web%20Sites/claire%20fontaine/demo.hasthemes.com/koparion-preview/koparion/img/icon-img/service-2.png	(from https://demo.hasthemes.com/koparion-preview/koparion/index-4.html)
18:47:54	201/201	---M--	200	added ('OK')	image/png	etag:%22c6c306d227a83525630b45c0efc74b17%22	https://demo.hasthemes.com/koparion-preview/koparion/img/icon-img/service-2-white.png	C:/My%20Web%20Sites/claire%20fontaine/demo.hasthemes.com/koparion-preview/koparion/img/icon-img/service-2-white.png	(from https://demo.hasthemes.com/koparion-preview/koparion/index-4.html)
18:47:54	427/427	---M--	200	added ('OK')	image/png	etag:%22563e89594f448a002e9d70ae286bc74d%22	https://demo.hasthemes.com/koparion-preview/koparion/img/icon-img/service-3.png	C:/My%20Web%20Sites/claire%20fontaine/demo.hasthemes.com/koparion-preview/koparion/img/icon-img/service-3.png	(from https://demo.hasthemes.com/koparion-preview/koparion/index-4.html)
18:47:55	440/440	---M--	200	added ('OK')	image/png	etag:%2261870b1932ea6ec6b0013c5c42b52023%22	https://demo.hasthemes.com/koparion-preview/koparion/img/icon-img/service-3-white.png	C:/My%20Web%20Sites/claire%20fontaine/demo.hasthemes.com/koparion-preview/koparion/img/icon-img/service-3-white.png	(from https://demo.hasthemes.com/koparion-preview/koparion/index-4.html)
18:47:56	44226/44226	---M--	200	added ('OK')	image/jpeg	etag:%2234de39c50b945eb636336e3f065972b8%22	https://demo.hasthemes.com/koparion-preview/koparion/img/banner/21.jpg	C:/My%20Web%20Sites/claire%20fontaine/demo.hasthemes.com/koparion-preview/koparion/img/banner/21.jpg	(from https://demo.hasthemes.com/koparion-preview/koparion/index-4.html)
18:47:57	14507/14507	---M--	200	added ('OK')	image/jpeg	etag:%22715a228ee8bd18b428e1e30df00c8612%22	https://demo.hasthemes.com/koparion-preview/koparion/img/banner/24.jpg	C:/My%20Web%20Sites/claire%20fontaine/demo.hasthemes.com/koparion-preview/koparion/img/banner/24.jpg	(from https://demo.hasthemes.com/koparion-preview/koparion/index-4.html)
18:47:57	16339/16339	---M--	200	added ('OK')	image/jpeg	etag:%2204c48a1edf860282a43e3af7c6d4f0ad%22	https://demo.hasthemes.com/koparion-preview/koparion/img/banner/23.jpg	C:/My%20Web%20Sites/claire%20fontaine/demo.hasthemes.com/koparion-preview/koparion/img/banner/23.jpg	(from https://demo.hasthemes.com/koparion-preview/koparion/index-4.html)
18:47:58	2836/2836	---M--	200	added ('OK')	image/png	etag:%22e60fabb7aa61191b04b99039d882ee59%22	https://demo.hasthemes.com/koparion-preview/koparion/img/logo/4.png	C:/My%20Web%20Sites/claire%20fontaine/demo.hasthemes.com/koparion-preview/koparion/img/logo/4.png	(from https://demo.hasthemes.com/koparion-preview/koparion/index-5.html)
18:47:59	68747/68747	---M--	200	added ('OK')	image/jpeg	etag:%227f5f262be3069efe357aa622748bd539%22	https://demo.hasthemes.com/koparion-preview/koparion/img/slider/10.jpg	C:/My%20Web%20Sites/claire%20fontaine/demo.hasthemes.com/koparion-preview/koparion/img/slider/10.jpg	(from https://demo.hasthemes.com/koparion-preview/koparion/index-5.html)
18:48:00	107480/107480	---M--	200	added ('OK')	image/jpeg	etag:%22338f5ede27b73de8de0b987dc219ab41%22	https://demo.hasthemes.com/koparion-preview/koparion/img/slider/9.jpg	C:/My%20Web%20Sites/claire%20fontaine/demo.hasthemes.com/koparion-preview/koparion/img/slider/9.jpg	(from https://demo.hasthemes.com/koparion-preview/koparion/index-5.html)
18:48:00	2836/2836	---M--	200	added ('OK')	image/png	etag:%22e60fabb7aa61191b04b99039d882ee59%22	https://demo.hasthemes.com/koparion-preview/koparion/img/logo/5.png	C:/My%20Web%20Sites/claire%20fontaine/demo.hasthemes.com/koparion-preview/koparion/img/logo/5.png	(from https://demo.hasthemes.com/koparion-preview/koparion/index-6.html)
18:48:02	324022/324022	---M--	200	added ('OK')	image/jpeg	etag:%22dde3bfa9f044a0be97c1b7c89712a5a5%22	https://demo.hasthemes.com/koparion-preview/koparion/img/slider/11.jpg	C:/My%20Web%20Sites/claire%20fontaine/demo.hasthemes.com/koparion-preview/koparion/img/slider/11.jpg	(from https://demo.hasthemes.com/koparion-preview/koparion/index-6.html)
18:48:02	13881/13881	---M--	200	added ('OK')	image/jpeg	etag:%229b81323e80fc4908e715f8d795c9c203%22	https://demo.hasthemes.com/koparion-preview/koparion/img/banner/30.jpg	C:/My%20Web%20Sites/claire%20fontaine/demo.hasthemes.com/koparion-preview/koparion/img/banner/30.jpg	(from https://demo.hasthemes.com/koparion-preview/koparion/index-6.html)
18:48:03	25640/25640	---M--	200	added ('OK')	image/jpeg	etag:%22eb022574566b260141b77592eedcfe0d%22	https://demo.hasthemes.com/koparion-preview/koparion/img/banner/28.jpg	C:/My%20Web%20Sites/claire%20fontaine/demo.hasthemes.com/koparion-preview/koparion/img/banner/28.jpg	(from https://demo.hasthemes.com/koparion-preview/koparion/index-6.html)
18:48:03	23899/23899	---M--	200	added ('OK')	image/jpeg	etag:%226dc0219bd550587ac09af28ab84f8324%22	https://demo.hasthemes.com/koparion-preview/koparion/img/banner/29.jpg	C:/My%20Web%20Sites/claire%20fontaine/demo.hasthemes.com/koparion-preview/koparion/img/banner/29.jpg	(from https://demo.hasthemes.com/koparion-preview/koparion/index-6.html)
18:48:04	65601/65601	---M--	200	added ('OK')	image/jpeg	etag:%22bd89682e7f76389ab662489767e2bca5%22	https://demo.hasthemes.com/koparion-preview/koparion/img/slider/14.jpg	C:/My%20Web%20Sites/claire%20fontaine/demo.hasthemes.com/koparion-preview/koparion/img/slider/14.jpg	(from https://demo.hasthemes.com/koparion-preview/koparion/index-7.html)
18:48:05	35340/35340	---M--	200	added ('OK')	image/jpeg	etag:%22c15d3e1b3871cb21bfc75349c3bcb7cb%22	https://demo.hasthemes.com/koparion-preview/koparion/img/slider/15.jpg	C:/My%20Web%20Sites/claire%20fontaine/demo.hasthemes.com/koparion-preview/koparion/img/slider/15.jpg	(from https://demo.hasthemes.com/koparion-preview/koparion/index-7.html)
18:48:05	48455/48455	---M--	200	added ('OK')	image/jpeg	etag:%220e3ccf7746cee5a45e8519cafa085e13%22	https://demo.hasthemes.com/koparion-preview/koparion/img/flex/1.jpg	C:/My%20Web%20Sites/claire%20fontaine/demo.hasthemes.com/koparion-preview/koparion/img/flex/1.jpg	(from https://demo.hasthemes.com/koparion-preview/koparion/product-details.html)
18:48:05	75990/75990	---M--	200	added ('OK')	image/jpeg	etag:%220504154433a72bcf6dfbd3d92addfa16%22	https://demo.hasthemes.com/koparion-preview/koparion/img/flex/5.jpg	C:/My%20Web%20Sites/claire%20fontaine/demo.hasthemes.com/koparion-preview/koparion/img/flex/5.jpg	(from https://demo.hasthemes.com/koparion-preview/koparion/product-details.html)
18:48:06	100729/100729	---M--	200	added ('OK')	image/jpeg	etag:%22c7303aa05573a107564d882523b97ac7%22	https://demo.hasthemes.com/koparion-preview/koparion/img/flex/2.jpg	C:/My%20Web%20Sites/claire%20fontaine/demo.hasthemes.com/koparion-preview/koparion/img/flex/2.jpg	(from https://demo.hasthemes.com/koparion-preview/koparion/product-details.html)
18:48:07	16164/16164	---M--	200	added ('OK')	image/jpeg	etag:%227dafe8152349a910e5aecd1c50bf260f%22	https://demo.hasthemes.com/koparion-preview/koparion/img/banner/33.jpg	C:/My%20Web%20Sites/claire%20fontaine/demo.hasthemes.com/koparion-preview/koparion/img/banner/33.jpg	(from https://demo.hasthemes.com/koparion-preview/koparion/product-details.html)
18:48:08	44226/44226	---M--	200	added ('OK')	image/jpeg	etag:%2234de39c50b945eb636336e3f065972b8%22	https://demo.hasthemes.com/koparion-preview/koparion/img/banner/31.jpg	C:/My%20Web%20Sites/claire%20fontaine/demo.hasthemes.com/koparion-preview/koparion/img/banner/31.jpg	(from https://demo.hasthemes.com/koparion-preview/koparion/shop.html)
18:48:09	54299/54299	---M--	200	added ('OK')	image/jpeg	etag:%2269c1071c626b696bcd88623fe1334dee%22	https://demo.hasthemes.com/koparion-preview/koparion/img/banner/32.jpg	C:/My%20Web%20Sites/claire%20fontaine/demo.hasthemes.com/koparion-preview/koparion/img/banner/32.jpg	(from https://demo.hasthemes.com/koparion-preview/koparion/shop.html)
18:48:10	59483/59483	---M--	200	added ('OK')	image/jpeg	etag:%22ba3adc6ff1cac893d63b56c8bc243cbf%22	https://demo.hasthemes.com/koparion-preview/koparion/img/author/1.jpg	C:/My%20Web%20Sites/claire%20fontaine/demo.hasthemes.com/koparion-preview/koparion/img/author/1.jpg	(from https://demo.hasthemes.com/koparion-preview/koparion/blog.html)
18:48:10	54299/54299	---M--	200	added ('OK')	image/jpeg	etag:%2269c1071c626b696bcd88623fe1334dee%22	https://demo.hasthemes.com/koparion-preview/koparion/img/blog/1.jpg	C:/My%20Web%20Sites/claire%20fontaine/demo.hasthemes.com/koparion-preview/koparion/img/blog/1.jpg	(from https://demo.hasthemes.com/koparion-preview/koparion/blog.html)
18:48:10	42785/42785	---M--	200	added ('OK')	image/jpeg	etag:%220bb2cd56899499dfcd4efb111c177b8f%22	https://demo.hasthemes.com/koparion-preview/koparion/img/blog/3.jpg	C:/My%20Web%20Sites/claire%20fontaine/demo.hasthemes.com/koparion-preview/koparion/img/blog/3.jpg	(from https://demo.hasthemes.com/koparion-preview/koparion/blog.html)
18:48:10	111778/111778	---M--	200	added ('OK')	image/jpeg	etag:%2211d8f789edb875247f1c5f3d29d4b277%22	https://demo.hasthemes.com/koparion-preview/koparion/img/blog/4.jpg	C:/My%20Web%20Sites/claire%20fontaine/demo.hasthemes.com/koparion-preview/koparion/img/blog/4.jpg	(from https://demo.hasthemes.com/koparion-preview/koparion/blog.html)
18:48:11	87782/87782	---M--	200	added ('OK')	image/jpeg	etag:%22b55545b86a705997e95af70aa727f2b5%22	https://demo.hasthemes.com/koparion-preview/koparion/img/blog/6.jpg	C:/My%20Web%20Sites/claire%20fontaine/demo.hasthemes.com/koparion-preview/koparion/img/blog/6.jpg	(from https://demo.hasthemes.com/koparion-preview/koparion/blog.html)
18:48:11	137746/137746	---M--	200	added ('OK')	image/jpeg	etag:%22e703a5b1e993fc2cf78eba4f65cac5ed%22	https://demo.hasthemes.com/koparion-preview/koparion/img/blog/2.jpg	C:/My%20Web%20Sites/claire%20fontaine/demo.hasthemes.com/koparion-preview/koparion/img/blog/2.jpg	(from https://demo.hasthemes.com/koparion-preview/koparion/blog.html)
18:48:13	65659/65659	---M--	200	added ('OK')	image/jpeg	etag:%221060ae692ef108b790540f421b9ccfe2%22	https://demo.hasthemes.com/koparion-preview/koparion/img/author/2.jpg	C:/My%20Web%20Sites/claire%20fontaine/demo.hasthemes.com/koparion-preview/koparion/img/author/2.jpg	(from https://demo.hasthemes.com/koparion-preview/koparion/blog-details.html)
18:48:14	61881/61881	---M--	200	added ('OK')	image/jpeg	etag:%22ceba2de466082e4bc492904fc135d6ea%22	https://demo.hasthemes.com/koparion-preview/koparion/img/author/4.jpg	C:/My%20Web%20Sites/claire%20fontaine/demo.hasthemes.com/koparion-preview/koparion/img/author/4.jpg	(from https://demo.hasthemes.com/koparion-preview/koparion/blog-details.html)
18:48:14	48066/48066	---M--	200	added ('OK')	image/jpeg	etag:%2220fabeaa04569ed6ae75586b95cd8c2e%22	https://demo.hasthemes.com/koparion-preview/koparion/img/author/3.jpg	C:/My%20Web%20Sites/claire%20fontaine/demo.hasthemes.com/koparion-preview/koparion/img/author/3.jpg	(from https://demo.hasthemes.com/koparion-preview/koparion/blog-details.html)
18:48:14	1925414/1925414	---M--	200	added ('OK')	application/octet-stream	etag:%222632c922a80dcba236edde149b265a88%22	https://demo.hasthemes.com/koparion-preview/koparion/audio/Ami_Raji.mp3	C:/My%20Web%20Sites/claire%20fontaine/demo.hasthemes.com/koparion-preview/koparion/audio/Ami_Raji.mp3	(from https://demo.hasthemes.com/koparion-preview/koparion/blog.html)
18:48:15	1249/1249	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2020%20Oct%202019%2012:04:06%20GMT	https://demo.hasthemes.com/koparion-preview/koparion/js/ajax-mail.js	C:/My%20Web%20Sites/claire%20fontaine/demo.hasthemes.com/koparion-preview/koparion/js/ajax-mail.js	(from https://demo.hasthemes.com/koparion-preview/koparion/contact.html)
18:48:16	59483/59483	---M--	200	added ('OK')	image/jpeg	etag:%22ba3adc6ff1cac893d63b56c8bc243cbf%22	https://demo.hasthemes.com/koparion-preview/koparion/img/team/1.jpg	C:/My%20Web%20Sites/claire%20fontaine/demo.hasthemes.com/koparion-preview/koparion/img/team/1.jpg	(from https://demo.hasthemes.com/koparion-preview/koparion/about.html)
18:48:16	65659/65659	---M--	200	added ('OK')	image/jpeg	etag:%221060ae692ef108b790540f421b9ccfe2%22	https://demo.hasthemes.com/koparion-preview/koparion/img/team/2.jpg	C:/My%20Web%20Sites/claire%20fontaine/demo.hasthemes.com/koparion-preview/koparion/img/team/2.jpg	(from https://demo.hasthemes.com/koparion-preview/koparion/about.html)
18:48:16	48066/48066	---M--	200	added ('OK')	image/jpeg	etag:%2220fabeaa04569ed6ae75586b95cd8c2e%22	https://demo.hasthemes.com/koparion-preview/koparion/img/team/3.jpg	C:/My%20Web%20Sites/claire%20fontaine/demo.hasthemes.com/koparion-preview/koparion/img/team/3.jpg	(from https://demo.hasthemes.com/koparion-preview/koparion/about.html)
18:48:17	61881/61881	---M--	200	added ('OK')	image/jpeg	etag:%22ceba2de466082e4bc492904fc135d6ea%22	https://demo.hasthemes.com/koparion-preview/koparion/img/team/4.jpg	C:/My%20Web%20Sites/claire%20fontaine/demo.hasthemes.com/koparion-preview/koparion/img/team/4.jpg	(from https://demo.hasthemes.com/koparion-preview/koparion/about.html)
18:48:17	48090/48090	---M--	200	added ('OK')	image/jpeg	etag:%225bb7b877b8eddba6a419cd858cf3607a%22	https://demo.hasthemes.com/koparion-preview/koparion/img/product/2.jpg	C:/My%20Web%20Sites/claire%20fontaine/demo.hasthemes.com/koparion-preview/koparion/img/product/2.jpg	(from https://demo.hasthemes.com/koparion-preview/koparion/compare.html)
18:48:18	14787/14787	---M--	200	added ('OK')	image/jpeg	etag:%2269db151e76a75748d64c61f27802fd4a%22	https://demo.hasthemes.com/koparion-preview/koparion/img/3.jpg	C:/My%20Web%20Sites/claire%20fontaine/demo.hasthemes.com/koparion-preview/koparion/img/3.jpg	(from https://demo.hasthemes.com/koparion-preview/koparion/404.html)
